iter = 0,step = 0, loss = 2.342277, accuracy = 0.048780 
iter = 9,step = 220, loss = 1.473329, accuracy = 0.987805 
iter = 9,step = 230, loss = 1.491676, accuracy = 0.969512 
iter = 9,step = 240, loss = 1.485541, accuracy = 0.975610 
iter = 9,step = 250, loss = 1.488301, accuracy = 0.969512 
iter = 9,step = 260, loss = 1.485518, accuracy = 0.975610 
iter = 9,step = 270, loss = 1.474702, accuracy = 0.987805 
iter = 9,step = 280, loss = 1.468265, accuracy = 0.993902 
iter = 9,step = 290, loss = 1.488880, accuracy = 0.969512 
iter = 9,step = 300, loss = 1.467248, accuracy = 0.993902 
iter = 9,step = 310, loss = 1.491639, accuracy = 0.969512 
iter = 9,step = 320, loss = 1.484358, accuracy = 0.975610 
iter = 9,step = 330, loss = 1.461151, accuracy = 1.000000 
iter = 10,step = 0, loss = 1.485358, accuracy = 0.975610 
iter = 10,step = 10, loss = 1.473348, accuracy = 0.987805 
iter = 10,step = 20, loss = 1.461151, accuracy = 1.000000 
iter = 10,step = 30, loss = 1.479374, accuracy = 0.981707 
iter = 10,step = 40, loss = 1.525592, accuracy = 0.932927 
iter = 10,step = 50, loss = 1.464283, accuracy = 0.993902 
iter = 10,step = 60, loss = 1.467250, accuracy = 0.993902 
iter = 10,step = 70, loss = 1.491325, accuracy = 0.969512 
iter = 10,step = 80, loss = 1.491638, accuracy = 0.969512 
iter = 10,step = 90, loss = 1.473140, accuracy = 0.987805 
iter = 10,step = 100, loss = 1.473346, accuracy = 0.987805 
iter = 10,step = 110, loss = 1.485537, accuracy = 0.975610 
iter = 10,step = 120, loss = 1.485058, accuracy = 0.975610 
iter = 10,step = 130, loss = 1.487278, accuracy = 0.975610 
iter = 10,step = 140, loss = 1.485507, accuracy = 0.975610 
iter = 10,step = 150, loss = 1.479444, accuracy = 0.981707 
iter = 10,step = 160, loss = 1.503826, accuracy = 0.957317 
iter = 10,step = 170, loss = 1.479439, accuracy = 0.981707 
iter = 10,step = 180, loss = 1.494862, accuracy = 0.963415 
iter = 10,step = 190, loss = 1.484617, accuracy = 0.975610 
iter = 10,step = 200, loss = 1.485545, accuracy = 0.975610 
iter = 10,step = 210, loss = 1.479459, accuracy = 0.981707 
iter = 10,step = 220, loss = 1.473780, accuracy = 0.987805 
iter = 10,step = 230, loss = 1.487163, accuracy = 0.975610 
iter = 10,step = 240, loss = 1.475189, accuracy = 0.987805 
iter = 10,step = 250, loss = 1.503804, accuracy = 0.957317 
iter = 10,step = 260, loss = 1.485309, accuracy = 0.975610 
iter = 10,step = 270, loss = 1.467258, accuracy = 0.993902 
iter = 10,step = 280, loss = 1.461151, accuracy = 1.000000 
iter = 10,step = 290, loss = 1.484662, accuracy = 0.975610 
iter = 10,step = 300, loss = 1.473333, accuracy = 0.987805 
iter = 10,step = 310, loss = 1.479444, accuracy = 0.981707 
iter = 10,step = 320, loss = 1.478073, accuracy = 0.981707 
iter = 10,step = 330, loss = 1.461151, accuracy = 1.000000 
iter = 11,step = 0, loss = 1.485189, accuracy = 0.975610 
iter = 11,step = 10, loss = 1.480771, accuracy = 0.981707 
iter = 11,step = 20, loss = 1.467248, accuracy = 0.993902 
iter = 11,step = 30, loss = 1.496416, accuracy = 0.963415 
iter = 11,step = 40, loss = 1.501343, accuracy = 0.957317 
iter = 11,step = 50, loss = 1.461151, accuracy = 1.000000 
iter = 11,step = 60, loss = 1.478799, accuracy = 0.981707 
iter = 11,step = 70, loss = 1.483978, accuracy = 0.975610 
iter = 11,step = 80, loss = 1.491699, accuracy = 0.969512 
iter = 11,step = 90, loss = 1.479422, accuracy = 0.981707 
iter = 11,step = 100, loss = 1.467216, accuracy = 0.993902 
iter = 11,step = 110, loss = 1.484360, accuracy = 0.975610 
iter = 11,step = 120, loss = 1.486038, accuracy = 0.975610 
iter = 11,step = 130, loss = 1.485873, accuracy = 0.975610 
iter = 11,step = 140, loss = 1.485509, accuracy = 0.975610 
iter = 11,step = 150, loss = 1.500061, accuracy = 0.963415 
iter = 11,step = 160, loss = 1.491656, accuracy = 0.969512 
iter = 11,step = 170, loss = 1.476698, accuracy = 0.981707 
iter = 11,step = 180, loss = 1.491655, accuracy = 0.969512 
iter = 11,step = 190, loss = 1.475133, accuracy = 0.987805 
iter = 11,step = 200, loss = 1.485542, accuracy = 0.975610 
iter = 11,step = 210, loss = 1.479443, accuracy = 0.981707 
iter = 11,step = 220, loss = 1.485541, accuracy = 0.975610 
iter = 11,step = 230, loss = 1.491822, accuracy = 0.969512 
iter = 11,step = 240, loss = 1.479444, accuracy = 0.981707 
iter = 11,step = 250, loss = 1.488796, accuracy = 0.975610 
iter = 11,step = 260, loss = 1.473346, accuracy = 0.987805 
iter = 11,step = 270, loss = 1.473332, accuracy = 0.987805 
iter = 11,step = 280, loss = 1.461151, accuracy = 1.000000 
iter = 11,step = 290, loss = 1.489306, accuracy = 0.969512 
iter = 11,step = 300, loss = 1.473330, accuracy = 0.987805 
iter = 11,step = 310, loss = 1.487435, accuracy = 0.969512 
iter = 11,step = 320, loss = 1.480605, accuracy = 0.981707 
iter = 11,step = 330, loss = 1.461151, accuracy = 1.000000 
iter = 12,step = 0, loss = 1.480816, accuracy = 0.981707 
iter = 12,step = 10, loss = 1.473255, accuracy = 0.987805 
iter = 12,step = 20, loss = 1.473441, accuracy = 0.987805 
iter = 12,step = 30, loss = 1.499097, accuracy = 0.963415 
iter = 12,step = 40, loss = 1.509847, accuracy = 0.951219 
iter = 12,step = 50, loss = 1.467230, accuracy = 0.993902 
iter = 12,step = 60, loss = 1.467215, accuracy = 0.993902 
iter = 12,step = 70, loss = 1.491604, accuracy = 0.969512 
iter = 12,step = 80, loss = 1.485541, accuracy = 0.975610 
iter = 12,step = 90, loss = 1.474427, accuracy = 0.987805 
iter = 12,step = 100, loss = 1.479882, accuracy = 0.981707 
iter = 12,step = 110, loss = 1.478927, accuracy = 0.981707 
iter = 12,step = 120, loss = 1.491635, accuracy = 0.969512 
iter = 12,step = 130, loss = 1.486557, accuracy = 0.975610 
iter = 12,step = 140, loss = 1.471311, accuracy = 0.987805 
iter = 12,step = 150, loss = 1.490247, accuracy = 0.969512 
iter = 12,step = 160, loss = 1.513427, accuracy = 0.945122 
iter = 12,step = 170, loss = 1.473267, accuracy = 0.987805 
iter = 12,step = 180, loss = 1.502557, accuracy = 0.957317 
iter = 12,step = 190, loss = 1.473346, accuracy = 0.987805 
iter = 12,step = 200, loss = 1.485411, accuracy = 0.975610 
iter = 12,step = 210, loss = 1.483975, accuracy = 0.975610 
iter = 12,step = 220, loss = 1.474013, accuracy = 0.987805 
iter = 12,step = 230, loss = 1.490275, accuracy = 0.969512 
iter = 12,step = 240, loss = 1.485507, accuracy = 0.975610 
iter = 12,step = 250, loss = 1.491626, accuracy = 0.969512 
iter = 12,step = 260, loss = 1.474626, accuracy = 0.987805 
iter = 12,step = 270, loss = 1.465130, accuracy = 0.993902 
